Thoigian,Linh_vuc,Chuyen_muc,Dia_diem,Muc_do,Nguon_tin,Tin_bai,Tom_tat_noi_dung
20/12/2023,KTTV - BĐKH,thông tin khác ,toàn quốc,4,Đại biểu nhân dân ,"Tìm giải pháp phát triển bền vững, thích ứng biến đổi khí hậu trong lĩnh vực giao thông vận tải",Phân hiệu Trường Đại học Giao thông vận tải tại TP.HCM đã tổ chức hội thảo quốc tế “Phát triển bền vững và thích ứng với biến đổi khí hậu trong lĩnh vực giao thông vận tải (GTVT)”. 
20/12/2023,thông tin chung,thông tin khác ,toàn quốc,4,Tạp chí Kinh tế môi trường ,10 sự kiện môi trường nổi bật trong năm 2023.,10 sự kiện môi trường nổi bật trong năm 2023.
20/12/2023,thông tin chung,thông tin khác ,"Bộ Công Thương, TN&MT",4,Công Thương,Liên Bộ Công Thương - Tài nguyên và Môi trường phối hợp chặt chẽ trong công tác quản lý.,"Công tác phối hợp trong quản lý tài nguyên và bảo vệ môi trường giữa Bộ Tài nguyên và Môi trường và Bộ Công Thương năm 2023 được thực hiện chặt chẽ, hiệu quả"
21/12/2023,thông tin chung,thông tin khác ,toàn quốc,4,Lao Động,"Chưa thông qua Luật đất đai; Luật Tài nguyên nước ưu tiên phục hồi ""dòng sông chết"".","Năm 2023, có nhiều vấn đề liên quan đến các dự án luật thuộc ngành Tài nguyên và Môi trường nhận được sự quan tâm"
21/12/2023,thông tin chung,thông tin khác ,toàn quốc,4,"Tin tức, TN&MT cho ","Tạp chí Tài nguyên và Môi trường kỷ niệm 20 năm thành lập, ra mắt chuyên trang tiếng Anh. ","trải qua 20 năm xây dựng và phát triển, Tạp chí ban đầu xuất bản 1kỳ/tháng đã tăng lên 2 kỳ/tháng, tháng 10/2021 xuất bản tạp chí điện tử, tháng 10/2023 xuất bản chuyên trang tạp chí điện tử tiếng Anh"
21/12/2023,đất đai,"chính sách, quản lý",toàn quốc,4,TN&MT). ,Dự thảo Luật Đất đai (sửa đổi): Nhiều đổi mới trong cấp Giấy chứng nhận,"Bà Phạm Thị Thịnh - Trưởng phòng Đăng ký đất đai, Cục Đăng ký và Dữ liệu thông tin đất đai (Bộ TN&MT) "
21/12/2023,đất đai,"chính sách, quản lý",toàn quốc,4,Nông nghiệp Việt Nam,Dự thảo Luật Đất đai sửa đổi và những tác động đến ngành nông nghiệp,"Tập trung, tích tụ đất nông nghiệp lần đầu được luật hóa sẽ thúc đẩy việc hình thành các vùng sản xuất nông nghiệp với quy mô lớn hơn; Mở rộng hạn mức, đối tượng nhận chuyển nhượng đất nông nghiệp góp phần thúc đẩy đầu tư vào sản xuất nông nghiệp."
21/12/2023,đất đai,"chính sách, quản lý",toàn quốc,4,Công lý. ,"Những điểm đáng lưu ý tại Hội thảo “Cơ chế đền bù, giải phóng mặt bằng, thu hồi đất”","Hội thảo tư vấn phản biện “Cơ chế đền bù, giải phóng mặt bằng, thu hồi đất trong Luật Đất đai sửa đổi” "
21/12/2023,đất đai,"thực trạng, sai phạm",Tây Ninh ,2,Tây Ninh ,Khu vực vành đai biên giới: Chưa thể cấp giấy chứng nhận quyền sử dụng đất. ,huyện Tân Biên nêu vấn đề về việc cấp giấy chứng nhận quyền sử dụng đất ở vành đai biên giới cho người dân hiện nay chưa thật rõ ràng
21/12/2023,đất đai,"chính sách, quản lý",Hải Dương ,4,Dân trí ,Hải Dương quy hoạch 10 sân golf.,"Thủ tướng Chính phủ đã có Quyết định số 1639/QĐ-TTg phê duyệt Quy hoạch tỉnh Hải Dương thời kỳ 2021-2030, tầm nhìn đến năm 2050. "
21/12/2023,đất đai,"chính sách, quản lý",Lâm Đồng ,4,Đầu tư ,Đề nghị Công ty Lâm nghiệp Lộc Bắc rà soát lại đất được giao nhưng không sử dụng.,Sở Nông nghiệp và Phát triển nông thôn tỉnh Lâm Đồng
21/12/2023,đất đai,"chính sách, quản lý",Thái Nguyên ,4,Giáo dục & Thời đại ,"Thống nhất giải pháp quản lý, sử dụng đất quy hoạch Đại học Thái Nguyên. ","các bên liên quan đã trao đổi, thảo luận nhằm đưa ra giải pháp thực hiện công tác quản lý Nhà nước về đất đai và xây dựng tại các vị trí đất quy hoạch xây dựng Đại học Thái Nguyên nhưng chưa thực hiện công tác thu hồi đất, bồi thường, hỗ trợ, tái định cư theo quy định."
21/12/2023,đất đai,"kiến nghị, xử lý",Hà Nội,4,Hà Nội mới,Cần sớm có hướng tháo gỡ.,"Phó Giám đốc Trung tâm Phát triển quỹ đất huyện Ứng Hòa (Hà Nội) Nguyễn Đức Thụ đánh giá, "
21/12/2023,đất đai,"thực trạng, sai phạm",Đồng Nai,4,VOV,Trả lại đất sân bay Long Thành bị chiếm dụng để trồng khoai mì.,ông Lê Văn Tiếp - Chủ tịch UBND huyện Long Thành (Đồng Nai
21/12/2023,đất đai,"thực trạng, sai phạm",Ninh Thuận ,2,"Dân trí, Tiền Phong, Thanh Niên, Tuổi trẻ",Khởi tố 5 cán bộ ở Ninh Thuận liên quan sai phạm đất ven biển ,Cơ quan CSĐT Công an tỉnh Ninh Thuận đã tống đạt quyết định khởi tố bị can
21/12/2023,đất đai,"thực trạng, sai phạm",Thái Bình,2,Xây dựng ,Hưng Hà (Thái Bình): Hàng nghìn m2 nhà xưởng xây dựng trái phép trên đất nông nghiệp tại thị trấn Hưng Nhân,Hưng Hà (Thái Bình): Hàng nghìn m2 nhà xưởng xây dựng trái phép trên đất nông nghiệp
21/12/2023,đất đai,"thực trạng, sai phạm",Quảng Nam ,2,Xây dựng,"Công ty An An Hòa tố Giám đốc Văn phòng Đăng ký đất đai tỉnh Quảng Nam sách nhiễu, gây khó khăn?",ông Phạm Công Chung – Giám đốc Văn phòng Đăng ký đất đai tỉnh Quảng Nam 
21/12/2023,đất đai,"thực trạng, sai phạm",Hải Phòng ,2,VnExpress,Nạn trộm đất đồng ruộng.,"cơ quan chức năng ghi nhận tình trạng trộm đất ruộng, đất thuộc các dự án chuẩn bị triển khai còn xảy ra ở một số cánh đồng các xã Phù Ninh, Lâm Động, Hoa Động, Hòa Bình, huyện Thủy Nguyên và xã Đại Bản, An Hưng, huyện An Dương"
21/12/2023,đất đai,"thực trạng, sai phạm",Đắk Lắk,2,"Thanh niên, Đại đoàn kết,","* Đắk Lắk: Lừa hùn tiền mua đất, làm sổ đỏ giả chiếm đoạt tiền. ","Lừa hùn tiền mua đất, làm sổ đỏ giả chiếm đoạt tiền"
21/12/2023,đất đai,"kiến nghị, xử lý",Khánh Hòa ,2,Tuổi trẻ ,"Đề nghị thu hồi đất, chấm dứt hoạt động nhiều dự án chậm tiến độ tại Khánh Hòa. ","tỉnh Khánh Hòa đã có chỉ đạo giải quyết, xử lý các dự án đầu tư ngoài ngân sách chậm tiến độ; triển khai rà soát, kiểm tra, xác định nguyên nhân; đánh giá khả năng của nhà đầu tư để xử lý thu hồi dự án theo quy định của pháp luật"
21/12/2023,đất đai,"thực trạng, sai phạm",Đồng Nai ,4,Kinh tế & Đô thị ,"Làm rõ trách nhiệm của tổ chức, cá nhân để xảy ra sai phạm đất đai. ","công trình san lấp đất ao hồ không phù hợp với quy định tại phường Bửu Hòa (TP Biên Hòa), UBND tỉnh Đồng Nai đã giao UBND TP Biên Hòa kiểm tra"
21/12/2023,đất đai,"thực trạng, sai phạm",Hà Nội,4,"Kinh tế & Đô thị, Hà Nội mới, Công luận",Quận Thanh Xuân: Cưỡng chế thu hồi đất thực hiện dự án xây trường mầm non. ,lực lượng chức năng của quận Thanh Xuân (Hà Nội) và phường Phương Liệt đã tổ chức cưỡng chế thu hồi đất thực hiện Dự án xây mới trường mầm non tại phường Phương Liệt
21/12/2023,đất đai,"kiến nghị, xử lý",Nghệ An,4,Công luận ,UBND tỉnh Nghệ An yêu cầu huyện Đô Lương xử lý nghiêm việc tự ý xây dựng nghĩa trang trên đất lâm nghiệp,UBND tỉnh Nghệ An yêu cầu huyện Đô Lương xử lý nghiêm việc tự ý xây dựng nghĩa trang trên đất lâm nghiệp
21/12/2023,nước,"thực trạng, sai phạm",toàn quốc,4,VTV,Vì sao lưu vực sông Nhuệ Đáy ô nhiễm nghiêm trọng? ,một trong những nguyên nhân gây ô nhiễm lưu vực sông Nhuệ Đáy là do nước thải từ các làng nghề sản xuất ven sông không được xử lý triệt để vẫn xả thẳng ra môi trường
21/12/2023,nước,"chính sách, quản lý",Cần Thơ ,4,VietNamPlus,Cần Thơ khánh thành hệ thống cấp nước công suất 28.000m3 mỗi ngày đêm,", Sở Nông nghiệp và Phát triển Nông thôn Cần Thơ đã khánh thành Hệ thống cấp nước xã Nhơn Ái, huyện Phong Điền"
21/12/2023,nước,"chính sách, quản lý",Hà Nội,4,Kinh tế & Đô thị,"Cử tri quan tâm, đề xuất các vấn đề về cải tạo hạ tầng, nước sạch. ","Tổ đại biểu HĐND TP khóa XVI đã tiếp xúc cử tri huyện Chương Mỹ sau Kỳ họp thứ 14 HĐND TP khóa XVI, nhiệm kỳ 2021 -2026"
21/12/2023,môi trường,"chính sách, quản lý","Bộ Công Thương, TN&MT",4,Tin tức,"Phối hợp xử lý nguồn tro, xỉ từ các nhà máy nhiệt điện. ",ông Lê Hoài Nam - Phó Cục trưởng Cục Kiểm soát ô nhiễm môi trường (Bộ TN&MT) đề nghị Bộ Công Thương 
21/12/2023,môi trường,"chính sách, quản lý",toàn quốc,4,Công Thương,Liên minh Tái chế Bao bì Việt Nam sẵn sàng thực thi ERP cho các thành viên từ 1/1/2024.,". Trong năm 2023, từ những dự án thí điểm thực hiện trước đó, PRO Việt Nam đã dần chuyển đổi sang các mô hình thu gom, tái chế phù hợp để sẵn sàng cho việc thực thi EPR từ năm 2024"
21/12/2023,môi trường,"chính sách, quản lý",TPHCM,4,Dân trí,Người dân nói gì về việc tăng thu phí xử lý nước thải ở TPHCM? ,"một số người dân ở TPHCM đã bày tỏ ý kiến về khoản thu này, người dân đồng ý. "
21/12/2023,môi trường,"chính sách, quản lý",Bắc Kạn ,4,Đại đoàn kết ,Bắc Kạn giảm triệt để dự án chăn nuôi lợn chưa đủ điều kiện. ,"Trước tình trạng nhiều dự án chăn nuôi lợn chưa đủ điều kiện cấp Giấy chứng nhận, UBND tỉnh Bắc Kạn đã có những chỉ đạo cụ thể xử "
21/12/2023,môi trường,"chính sách, quản lý",Bà Rịa - Vũng Tàu,3,"Hà Nội mới, ","Nhiều tín hiệu vui trong giảm rác thải nhựa ở Phú Quý, Côn Đảo. ","Côn Đảo và Phú Quý là 2 huyện đảo có lượng khách du lịch đông, phát sinh nhiều rác. Trong nỗ lực giảm thiểu rác thải nói chung và rác thải nhựa nói riêng, 2 huyện đảo đã và đang triển khai nhiều giải pháp hiệu quả."
21/12/2023,môi trường,"chính sách, quản lý",Hà Tĩnh,3,Sài Gòn Giải phóng ,"Ghi nhận nhiều động vật hoang dã, quý hiếm ở Vườn quốc gia Vũ Quang qua bẫy ảnh. ","thông qua 85 điểm đặt bẫy ảnh giám sát đa dạng sinh học tại Vườn quốc gia Vũ Quang (tỉnh Hà Tĩnh) đã ghi nhận được 58 loài động vật hoang dã, quý hiếm"
21/12/2023,môi trường,"chính sách, quản lý",(Ninh Bình,3,Nông nghiệp Việt Nam ,*Hành trình 30 năm cứu hộ linh trưởng quý hiếm của Việt Nam,Vườn Quốc gia Cúc Phương (Ninh Bình) và Vườn thú Leipzig tổ chức Hội nghị 30 năm cứu hộ linh trưởng quý hiếm của Việt Nam 
21/12/2023,môi trường,"thực trạng, sai phạm",TPHCM,2,Thanh tra ,", Nhiều cơ sở sản xuất gây ô nhiễm môi trường vẫn ngang nhiên hoạt động","ở xã Vĩnh Lộc A, huyện Bình Chánh, TP Hồ Chí Minh, những cột khói liên tục nhả khói đen nghi ngút, dòng nước xả ra con kênh đen nghịt, mùi hắc hóa chất tanh nồng, mùi hôi “ngột thở” từ hoạt động đốt nhựa bao trùm cả một vùng"
21/12/2023,môi trường,"chính sách, quản lý",Phú Thọ,4,Xây dựng,"Phú Thọ: Dự án xử lý nước thải hơn 800 tỷ, 15 năm triển khai vẫn chưa được sử dụng.","15 năm triển khai, sau nhiều lần điều chỉnh, xin gia hạn, Dự án xây dựng hệ thống thu gom và xử lý nước thải thành phố Việt Trì (Phú Thọ) với tổng mức đầu tư 841,39 tỷ đồng vẫn chưa thể đi vào hoạt động do vướng mắc về nguồn vốn"
21/12/2023,môi trường,"thực trạng, sai phạm",Nghệ An,2,VnExpress ,Khu xử lý rác 48 tỷ đồng hoàn thành 2 năm không thể vận hành,Khu xử lý rác 48 tỷ đồng hoàn thành 2 năm không thể vận hành
21/12/2023,môi trường,"thực trạng, sai phạm",Ninh Bình ,2,Đại biểu nhân dân ,"Ninh Bình: Người dân khẩn thiết kêu cứu, đề nghị kiểm tra, xử lý ngay nhà máy sản xuất bột sắn gây ô nhiễm. ","hàng chục năm qua, nhiều hộ dân sinh sống tại thôn Me, xã Sơn Lai, huyện Nho Quan, tỉnh Ninh Bình đang phải chịu đựng mùi hôi thối, nguồn nước bẩn, ô nhiễm tiếng ồn nghiêm trọng do nhà máy chế biến tinh bột sắn"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",toàn quốc,4,"Tin tức, TN&MT, Chính phủ, VietNamPlus, Đầu tư, Hà Nội mới","Phê duyệt Quy hoạch thăm dò, khai thác, chế biến và sử dụng các loại khoáng sản làm vật liệu xây dựng t","Phó Thủ tướng Chính phủ Trần Hồng Hà đã ký Quyết định Phê duyệt Quy hoạch thăm dò, khai thác, chế biến và sử dụng các loại khoáng sản làm vật liệu xây dựng thời kỳ 2021 - 2030, tầm nhìn đến năm 2050"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",toàn quốc,4,Xây dựng,"Phát triển bền vững hoạt động thăm dò, khai thác, chế biến khoáng sản làm vật liệu xây dựng","Phó Thủ tướng Chính phủ Trần Hồng Hà đã ký Quyết định Phê duyệt Quy hoạch thăm dò, khai thác, chế biến và sử dụng các loại khoáng sản làm vật liệu xây dựng thời kỳ 2021 - 2030, tầm nhìn đến năm 2050"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",toàn quốc,4,"Vneconomy, Công luận",Dự kiến cấp mới giấy phép khai thác hàng trăm khu vực khoáng sản làm vật liệu xây dựng.,"Phó Thủ tướng Chính phủ Trần Hồng Hà đã ký Quyết định Phê duyệt Quy hoạch thăm dò, khai thác, chế biến và sử dụng các loại khoáng sản làm vật liệu xây dựng thời kỳ 2021 - 2030, tầm nhìn đến năm 2050"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",toàn quốc,4,Đầu tư,Xác định được vị trí có thể khai thác cát biển phục vụ thi công cao tốc. ,"Bộ TN&MT vừa có báo cáo gửi Thủ tướng Chính phủ kết quả triển khai Dự án “Đánh giá tài nguyên khoáng sản, phục vụ khai thác cát biển, đáp ứng nhu cầu san lấp các dự án đường cao tốc và hạ tầng giao thông, đô thị vùng đồng bằng sông Cửu Long”"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",toàn quốc,4,VietNamPlus ,Thí điểm dùng cát biển làm vật liệu đắp nền đường cao tốc liệu có khả thi?. ,"tại hội thảo khoa học công nghệ đánh giá kết quả thực hiện thí điểm việc sử dụng cát biển làm vật liệu xây dựng vào chiều 19/12, đại diện cơ quan quản lý Nhà nước đều đánh giá qua công tác thí nghiệm và kết quả quan trắc, cát biển hoàn toàn có thể dùng được thi công đắp nền đường dự án ngành Giao thông Vận tải"
21/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Bình Định ,4,Xây dựng,Bình Định: Tạm ngừng hoạt động khai thác đối với một số mỏ khoáng sản ,Chủ tịch UBND tỉnh Bình Định vừa có ý kiến chỉ đạo yêu cầu Bình Định: Tạm ngừng hoạt động khai thác đối với một số mỏ khoáng sản trên sông Kôn qua địa bàn huyện Tây Sơn
